,,,"*","abiotic","abiotic","abiotic","abiotic","abiotic","abiotic","abiotic","abiotic","abiotic","abiotic","abiotic","abiotic","biotic","biotic","biotic","biotic","biotic","biotic","biotic","biotic","biotic","biotic","biotic","biotic","biotic","biotic","biotic","biotic","biotic","biotic","biotic","biotic","biotic","biotic","pharmaco","pharmaco","pharmaco","pharmaco","pharmaco","pharmaco","pharmaco","pharmaco","pharmaco","pharmaco","pharmaco","pharmaco","pharmaco","pharmaco","pharmaco","pharmaco","pharmaco","pharmaco","pharmaco","pharmaco","pharmaco","pharmaco","pharmaco","pharmaco","pharmaco","pharmaco","pharmaco","pharmaco","pharmaco","pharmaco","pharmaco","pharmaco","pharmaco","pharmaco","pharmaco","pharmaco","pharmaco","pharmaco","toxicity","toxicity"
"alkaloid","imidazole","w/",22464,22315,149,22461,3,22456,8,22388,76,22429,35,22447,17,22440,24,22449,15,22365,99,22439,25,22397,67,21433,1031,22437,27,22439,25,22415,49,22457,7,22464,0,20710,1754,20914,1550,19953,2511,22234,230,19166,3298,20867,1597,20792,1672,22283,181,20983,1481,21951,513,22310,154,20454,2010,18698,3766,21906,558,22461,3,22076,388,22458,6,21045,1419,21806,658,18598,3866
"alkaloid","indole","w/o",412863,409909,2954,412424,439,410679,2184,412134,729,409839,3024,410604,2259,410274,2589,412094,769,406743,6120,412244,619,411012,1851,358082,54781,411927,936,408519,4344,412331,532,412572,291,412745,118,376210,36653,377020,35843,380620,32243,404045,8818,389982,22881,356173,56690,316125,96738,410820,2043,400067,12796,402887,9976,411054,1809,393333,19530,358383,54480,401918,10945,412794,69,402468,10395,412082,781,398634,14229,401708,11155,359678,53185
"alkaloid","indole","w/",26967,26773,194,26883,84,26623,344,26897,70,26396,571,26887,80,26795,172,26841,126,25609,1358,26930,37,26814,153,24765,2202,26802,165,26720,247,26935,32,26310,657,26965,2,25054,1913,24845,2122,23557,3410,26643,324,25550,1417,24901,2066,24197,2770,26862,105,25811,1156,26573,394,26929,38,25567,1400,22045,4922,25908,1059,26965,2,26474,493,26936,31,25683,1284,26325,642,22807,4160
"alkaloid","indolizidine","w/o",439688,436540,3148,439165,523,437160,2528,438889,799,436093,3595,437349,2339,436930,2758,438793,895,432212,7476,439032,656,437686,2002,382707,56981,438587,1101,435097,4591,439124,564,438740,948,439568,120,401128,38560,401736,37952,404061,35627,430553,9135,415404,24284,380950,58738,340182,99506,437542,2146,425763,13925,429320,10368,437841,1847,418758,20930,380321,59367,427687,12001,439617,71,428800,10888,438877,811,424179,15509,427892,11796,382378,57310
"alkaloid","indolizidine","w/",142,142,0,142,0,142,0,142,0,142,0,142,0,139,3,142,0,140,2,142,0,140,2,140,2,142,0,142,0,142,0,142,0,142,0,136,6,129,13,116,26,135,7,128,14,124,18,140,2,140,2,115,27,140,2,142,0,142,0,107,35,139,3,142,0,142,0,141,1,138,4,141,1,107,35
"alkaloid","isoquinoline","w/o",436206,433071,3135,435684,522,433683,2523,435410,796,432618,3588,433868,2338,433450,2756,435313,893,428749,7457,435556,650,434211,1995,379378,56828,435106,1100,431619,4587,435644,562,435261,945,436086,120,397993,38213,398466,37740,401164,35042,427147,9059,412060,24146,377719,58487,336984,99222,434097,2109,422654,13552,425930,10276,434365,1841,415481,20725,377742,58464,424403,11803,436135,71,425375,10831,435401,805,420964,15242,424468,11738,379381,56825
"alkaloid","isoquinoline","w/",3624,3611,13,3623,1,3619,5,3621,3,3617,7,3623,1,3619,5,3622,2,3603,21,3618,6,3615,9,3469,155,3623,1,3620,4,3622,2,3621,3,3624,0,3271,353,3399,225,3013,611,3541,83,3472,152,3355,269,3338,286,3585,39,3224,400,3530,94,3618,6,3419,205,2686,938,3423,201,3624,0,3567,57,3617,7,3353,271,3565,59,3104,520
"alkaloid","isoxazole","w/o",437228,434081,3147,436705,523,434701,2527,436430,798,433633,3595,434890,2338,434470,2758,436334,894,429757,7471,436607,621,435231,1997,380280,56948,436127,1101,432640,4588,436666,562,436280,948,437108,120,399036,38192,399573,37655,401863,35365,428122,9106,413138,24090,378772,58456,337873,99355,435140,2088,423468,13760,427114,10114,435386,1842,416372,20856,378232,58996,425402,11826,437157,71,426391,10837,436423,805,421980,15248,425481,11747,380288,56940
"alkaloid","isoxazole","w/",2602,2601,1,2602,0,2601,1,2601,1,2602,0,2601,1,2599,3,2601,1,2595,7,2567,35,2595,7,2567,35,2602,0,2599,3,2600,2,2602,0,2602,0,2228,374,2292,310,2314,288,2566,36,2394,208,2302,300,2449,153,2542,60,2410,192,2346,256,2597,5,2528,74,2196,406,2424,178,2602,0,2551,51,2595,7,2337,265,2552,50,2197,405
"alkaloid","muscarine","w/o",439649,436502,3147,439126,523,437121,2528,438850,799,436054,3595,437310,2339,436888,2761,438754,895,432171,7478,438993,656,437645,2004,382675,56974,438548,1101,435058,4591,439086,563,438701,948,439529,120,401094,38555,401686,37963,403998,35651,430507,9142,415352,24297,380894,58755,340144,99505,437501,2148,425700,13949,429283,10366,437803,1846,418763,20886,380249,59400,427687,11962,439578,71,428763,10886,438837,812,424163,15486,427857,11792,382340,57309
"alkaloid","muscarine","w/",181,180,1,181,0,181,0,181,0,181,0,181,0,181,0,181,0,181,0,181,0,181,0,172,9,181,0,181,0,180,1,181,0,181,0,170,11,179,2,179,2,181,0,180,1,180,1,178,3,181,0,178,3,177,4,180,1,137,44,179,2,139,42,181,0,179,2,181,0,154,27,176,5,145,36
"alkaloid","oxazole","w/o",438099,434966,3133,437576,523,435572,2527,437306,793,434504,3595,435762,2337,435340,2759,437207,892,430627,7472,437458,641,436103,1996,381182,56917,436998,1101,433510,4589,437539,560,437151,948,437979,120,399664,38435,400433,37666,402667,35432,429014,9085,413985,24114,379595,58504,338663,99436,435963,2136,424237,13862,427771,10328,436255,1844,417245,20854,379071,59028,426144,11955,438028,71,427261,10838,437287,812,422689,15410,426328,11771,381035,57064
"alkaloid","oxazole","w/",1731,1716,15,1731,0,1730,1,1725,6,1731,0,1729,2,1729,2,1728,3,1725,6,1716,15,1723,8,1665,66,1731,0,1729,2,1727,4,1731,0,1731,0,1600,131,1432,299,1510,221,1674,57,1547,184,1479,252,1659,72,1719,12,1641,90,1689,42,1728,3,1655,76,1357,374,1682,49,1731,0,1681,50,1731,0,1628,103,1705,26,1450,281
"alkaloid","phenylethylamine","w/o",439476,436331,3145,438953,523,436948,2528,438679,797,435884,3592,437139,2337,436717,2759,438582,894,432003,7473,438820,656,437475,2001,382529,56947,438375,1101,434885,4591,438913,563,438528,948,439356,120,400929,38547,401529,37947,403832,35644,430342,9134,415191,24285,380744,58732,339999,99477,437330,2146,425528,13948,429112,10364,437630,1846,418591,20885,380101,59375,427486,11990,439405,71,428599,10877,438664,812,423999,15477,427681,11795,382212,57264
"alkaloid","phenylethylamine","w/",354,351,3,354,0,354,0,352,2,351,3,352,2,352,2,353,1,349,5,354,0,351,3,318,36,354,0,354,0,353,1,354,0,354,0,335,19,336,18,345,9,346,8,341,13,330,24,323,31,352,2,350,4,348,6,353,1,309,45,327,27,340,14,354,0,343,11,354,0,318,36,352,2,273,81
"alkaloid","piperidine","w/o",426738,423619,3119,426216,522,424213,2525,425948,790,423147,3591,424410,2328,423993,2745,425851,887,419276,7462,426093,645,424738,2000,369970,56768,425640,1098,422155,4583,426183,555,425793,945,426618,120,389030,37708,389463,37275,392004,34734,418118,8620,402852,23886,368553,58185,328148,98590,424627,2111,413195,13543,416917,9821,424939,1799,407274,19464,368745,57993,416534,10204,426670,68,416463,10275,425932,806,414138,12600,415100,11638,371330,55408
"alkaloid","piperidine","w/",13092,13063,29,13091,1,13089,3,13083,9,13088,4,13081,11,13076,16,13084,8,13076,16,13081,11,13088,4,12877,215,13089,3,13084,8,13083,9,13089,3,13092,0,12234,858,12402,690,12173,919,12570,522,12680,412,12521,571,12174,918,13055,37,12683,409,12543,549,13044,48,11626,1466,11683,1409,11292,1800,13089,3,12479,613,13086,6,10179,2913,12933,159,11155,1937
"alkaloid","purine","w/o",429429,426360,3069,428908,521,426937,2492,428644,785,425893,3536,427100,2329,426676,2753,428544,885,422210,7219,428782,647,427438,1991,372880,56549,428341,1088,424894,4535,428879,550,428527,902,429311,118,391420,38009,391770,37659,394808,34621,420427,9002,405330,24099,370993,58436,330803,98626,427363,2066,417069,12360,419609,9820,427608,1821,409405,20024,371978,57451,417709,11720,429360,69,418891,10538,428625,804,414185,15244,417829,11600,374289,55140
"alkaloid","purine","w/",10401,10322,79,10399,2,10365,36,10387,14,10342,59,10391,10,10393,8,10391,10,10142,259,10392,9,10388,13,9967,434,10388,13,10345,56,10387,14,10355,46,10399,2,9844,557,10095,306,9369,1032,10261,140,10202,199,10081,320,9519,882,10319,82,8809,1592,9851,550,10375,26,9495,906,8450,1951,10117,284,10399,2,10051,350,10393,8,10132,269,10204,197,8196,2205
"alkaloid","putrescine","w/o",437137,434087,3050,436636,501,434763,2374,436346,791,433803,3334,434815,2322,434392,2745,436295,842,429914,7223,436483,654,435162,1975,380471,56666,436062,1075,432567,4570,436577,560,436235,902,437017,120,398640,38497,399231,37906,401593,35544,428000,9137,412880,24257,378493,58644,338179,98958,435004,2133,423210,13927,426793,10344,435299,1838,416266,20871,378042,59095,425183,11954,437066,71,426276,10861,436326,811,421634,15503,425438,11699,380271,56866
"alkaloid","putrescine","w/",2693,2595,98,2671,22,2539,154,2685,8,2432,261,2676,17,2677,16,2640,53,2438,255,2691,2,2664,29,2376,317,2667,26,2672,21,2689,4,2647,46,2693,0,2624,69,2634,59,2584,109,2688,5,2652,41,2581,112,2143,550,2678,15,2668,25,2667,26,2684,9,2634,59,2386,307,2643,50,2693,0,2666,27,2692,1,2683,10,2595,98,2214,479
"alkaloid","pyridine","w/o",413720,410747,2973,413199,521,411202,2518,412987,733,410159,3561,411425,2295,410983,2737,412845,875,406354,7366,413201,519,411775,1945,359026,54694,412639,1081,409164,4556,413267,453,412775,945,413602,118,377105,36615,378060,35660,381300,32420,404892,8828,391055,22665,357218,56502,315994,97726,411670,2050,401058,12662,403954,9766,411984,1736,394803,18917,358737,54983,402765,10955,413650,70,403222,10498,412914,806,400268,13452,402488,11232,361121,52599
"alkaloid","pyridine","w/",26110,25935,175,26108,2,26100,10,26044,66,26076,34,26066,44,26086,24,26090,20,25998,112,25973,137,26051,59,23821,2289,26090,20,26075,35,25999,111,26107,3,26108,2,24159,1951,23805,2305,22877,3233,25796,314,24477,1633,23856,2254,24328,1782,26012,98,24820,1290,25506,604,25999,111,24097,2013,21691,4419,25061,1049,26109,1,25720,390,26104,6,24049,2061,25545,565,21364,4746
"alkaloid","pyrrolidine","w/o",434816,431686,3130,434293,523,432288,2528,434023,793,431222,3594,432482,2334,432057,2759,433927,889,427344,7472,434182,634,432817,1999,377942,56874,433717,1099,430241,4575,434255,561,433869,947,434696,120,396741,38075,397255,37561,399646,35170,425926,8890,410733,24083,376349,58467,336407,98409,432681,2135,421316,13500,424543,10273,432997,1819,414186,20630,376249,58567,423041,11775,434746,70,424042,10774,434006,810,419672,15144,423100,11716,378169,56647
"alkaloid","pyrrolidine","w/",5014,4996,18,5014,0,5014,0,5008,6,5013,1,5009,5,5012,2,5008,6,5008,6,4992,22,5009,5,4905,109,5012,2,4998,16,5011,3,5013,1,5014,0,4523,491,4610,404,4531,483,4762,252,4799,215,4725,289,3915,1099,5001,13,4562,452,4917,97,4986,28,4714,300,4179,835,4785,229,5013,1,4900,114,5012,2,4645,369,4933,81,4316,698
"alkaloid","pyrrolizidine","w/o",438730,435583,3147,438207,523,436203,2527,437931,799,435135,3595,436391,2339,436045,2685,437847,883,431262,7468,438075,655,436747,1983,381779,56951,437635,1095,434140,4590,438166,564,437783,947,438611,119,400202,38528,400793,37937,403105,35625,429595,9135,414454,24276,380008,58722,339283,99447,436586,2144,424793,13937,428368,10362,436887,1843,417846,20884,379500,59230,426737,11993,438659,71,427845,10885,437920,810,423235,15495,426947,11783,382106,56624
"alkaloid","pyrrolizidine","w/",1100,1099,1,1100,0,1099,1,1100,0,1100,0,1100,0,1024,76,1088,12,1090,10,1099,1,1079,21,1068,32,1094,6,1099,1,1100,0,1099,1,1099,1,1062,38,1072,28,1072,28,1093,7,1078,22,1066,34,1039,61,1096,4,1085,15,1092,8,1096,4,1054,46,928,172,1089,11,1100,0,1097,3,1098,2,1082,18,1086,14,379,721
"alkaloid","quinazoline","w/o",434970,431825,3145,434447,523,432442,2528,434172,798,431375,3595,432632,2338,432211,2759,434078,892,427495,7475,434321,649,432972,1998,378063,56907,433869,1101,430387,4583,434411,559,434023,947,434850,120,396774,38196,397461,37509,400456,34514,425915,9055,410954,24016,376623,58347,335651,99319,432849,2121,421295,13675,424673,10297,433126,1844,414353,20617,376636,58334,423088,11882,434899,71,424132,10838,434159,811,419713,15257,423276,11694,378936,56034
"alkaloid","quinazoline","w/",4860,4857,3,4860,0,4860,0,4859,1,4860,0,4859,1,4858,2,4857,3,4857,3,4853,7,4854,6,4784,76,4860,0,4852,8,4855,5,4859,1,4860,0,4490,370,4404,456,3721,1139,4773,87,4578,282,4451,409,4671,189,4833,27,4583,277,4787,73,4857,3,4547,313,3792,1068,4738,122,4860,0,4810,50,4859,1,4604,256,4757,103,3549,1311
"alkaloid","quinoline","w/o",418585,415467,3118,418071,514,416061,2524,417816,769,415000,3585,416252,2333,415830,2755,417695,890,411147,7438,417946,639,416609,1976,362383,56202,417484,1101,414084,4501,418034,551,417638,947,418465,120,381048,37537,384762,33823,384550,34035,409625,8960,395665,22920,367596,50989,319936,98649,416611,1974,405352,13233,408697,9888,416854,1731,398461,20124,361854,56731,407099,11486,418517,68,407909,10676,417797,788,403736,14849,407554,11031,364126,54459
"alkaloid","quinoline","w/",21245,21215,30,21236,9,21241,4,21215,30,21235,10,21239,6,21239,6,21240,5,21205,40,21228,17,21217,28,20464,781,21245,0,21155,90,21232,13,21244,1,21245,0,20216,1029,17103,4142,19627,1618,21063,182,19867,1378,13478,7767,20386,859,21071,174,20526,719,20763,482,21129,116,20439,806,18574,2671,20727,518,21242,3,21033,212,21221,24,20581,664,20479,766,18359,2886
"alkaloid","quinolizidine","w/o",439524,436377,3147,439001,523,436997,2527,438726,798,435929,3595,437185,2339,436781,2743,438629,895,432058,7466,438868,656,437525,1999,382549,56975,438428,1096,434933,4591,438960,564,438576,948,439405,119,401002,38522,401577,37947,403903,35621,430394,9130,415241,24283,380787,58737,340037,99487,437379,2145,425611,13913,429157,10367,437677,1847,418607,20917,380204,59320,427532,11992,439453,71,428636,10888,438713,811,424025,15499,427734,11790,382244,57280
"alkaloid","quinolizidine","w/",306,305,1,306,0,305,1,305,1,306,0,306,0,288,18,306,0,294,12,306,0,301,5,298,8,301,5,306,0,306,0,306,0,305,1,262,44,288,18,274,32,294,12,291,15,287,19,285,21,303,3,267,39,303,3,306,0,293,13,224,82,294,12,306,0,306,0,305,1,292,14,299,7,241,65
"alkaloid","spermidine","w/o",436905,433870,3035,436401,504,434511,2394,436112,793,433617,3288,434580,2325,434157,2748,436015,890,429680,7225,436250,655,434937,1968,380160,56745,435827,1078,432333,4572,436350,555,435994,911,436785,120,398444,38461,399018,37887,401423,35482,427777,9128,412658,24247,378271,58634,338032,98873,434784,2121,423005,13900,426567,10338,435066,1839,416060,20845,377939,58966,424974,11931,436834,71,426083,10822,436095,810,421405,15500,425181,11724,380078,56827
"alkaloid","spermidine","w/",2925,2812,113,2906,19,2791,134,2919,6,2618,307,2911,14,2912,13,2920,5,2672,253,2924,1,2889,36,2687,238,2902,23,2906,19,2916,9,2888,37,2925,0,2820,105,2847,78,2754,171,2911,14,2874,51,2803,122,2290,635,2898,27,2873,52,2893,32,2917,8,2840,85,2489,436,2852,73,2925,0,2859,66,2923,2,2912,13,2852,73,2407,518
"alkaloid","spermine","w/o",437086,434001,3085,436575,511,434669,2417,436293,793,433723,3363,434753,2333,434330,2756,436199,887,429791,7295,436432,654,435106,1980,380296,56790,436003,1083,432502,4584,436534,552,436167,919,436966,120,398622,38464,399187,37899,401668,35418,427955,9131,412821,24265,378438,58648,338096,98990,434949,2137,423190,13896,426740,10346,435248,1838,416252,20834,378279,58807,425146,11940,437015,71,426254,10832,436274,812,421593,15493,425354,11732,380306,56780
"alkaloid","spermine","w/",2744,2681,63,2732,12,2633,111,2738,6,2512,232,2738,6,2739,5,2736,8,2561,183,2742,2,2720,24,2551,193,2726,18,2737,7,2732,12,2715,29,2744,0,2642,102,2678,66,2509,235,2733,11,2711,33,2636,108,2226,518,2733,11,2688,56,2720,24,2735,9,2648,96,2149,595,2680,64,2744,0,2688,56,2744,0,2724,20,2679,65,2179,565
"alkaloid","thiazole","w/o",425206,422088,3118,424686,520,422683,2523,424419,787,421620,3586,422876,2330,422458,2748,424325,881,417774,7432,424588,618,423217,1989,368712,56494,424141,1065,420649,4557,424650,556,424260,946,425086,120,388374,36832,388847,36359,391172,34034,416727,8479,402174,23032,368033,57173,326826,98380,423268,1938,411990,13216,415137,10069,423394,1812,404847,20359,369281,55925,414636,10570,425137,69,414671,10535,424399,807,410350,14856,413645,11561,370508,54698
"alkaloid","thiazole","w/",14624,14594,30,14621,3,14619,5,14612,12,14615,9,14615,9,14611,13,14610,14,14578,46,14586,38,14609,15,14135,489,14588,36,14590,34,14616,8,14622,2,14624,0,12890,1734,13018,1606,13005,1619,13961,663,13358,1266,13041,1583,13496,1128,14414,210,13888,736,14323,301,14589,35,14053,571,11147,3477,13190,1434,14622,2,14271,353,14619,5,13967,657,14388,236,11977,2647
"alkaloid","tropane","w/o",439320,436173,3147,438797,523,436796,2524,438521,799,435729,3591,436982,2338,436573,2747,438425,895,431858,7462,438664,656,437319,2001,382366,56954,438221,1099,434730,4590,438757,563,438375,945,439200,120,400765,38555,401370,37950,403685,35635,430187,9133,415031,24289,380579,58741,339851,99469,437173,2147,425385,13935,428956,10364,437473,1847,418428,20892,379955,59365,427448,11872,439249,71,428442,10878,438509,811,423877,15443,427529,11791,382076,57244
"alkaloid","tropane","w/",510,509,1,510,0,506,4,510,0,506,4,509,1,496,14,510,0,494,16,510,0,507,3,481,29,508,2,509,1,509,1,507,3,510,0,499,11,495,15,492,18,501,9,501,9,495,15,471,39,509,1,493,17,504,6,510,0,472,38,473,37,378,132,510,0,500,10,509,1,440,70,504,6,409,101
"lactones","lactones/strigolactones","w/o",424127,421053,3074,423606,521,421651,2476,423359,768,420591,3536,421806,2321,421535,2592,423328,799,417201,6926,423515,612,422240,1887,367869,56258,423045,1082,423128,999,423572,555,423227,900,424011,116,387267,36860,387319,36808,389940,34187,415167,8960,400806,23321,366496,57631,325769,98358,422227,1900,410598,13529,414048,10079,422327,1800,403737,20390,367912,56215,412322,11805,424057,70,413825,10302,423345,782,408961,15166,412575,11552,368525,55602
"lactones","lactones/strigolactones","w/",15703,15629,74,15701,2,15651,52,15672,31,15644,59,15685,18,15534,169,15607,96,15151,552,15659,44,15586,117,14978,725,15684,19,12111,3592,15694,9,15655,48,15699,4,13997,1706,14546,1157,14237,1466,15521,182,14726,977,14578,1125,14553,1150,15455,248,15280,423,15412,291,15656,47,15163,540,12516,3187,15504,199,15702,1,15117,586,15673,30,15356,347,15458,245,13960,1743
"phenolic compound","acetophenone","w/o",437478,434340,3138,436955,523,434951,2527,436684,794,433886,3592,435145,2333,434729,2749,436621,857,430019,7459,436828,650,435480,1998,380650,56828,436379,1099,432901,4577,436921,557,436531,947,437358,120,399204,38274,399972,37506,402002,35476,428379,9099,413524,23954,379127,58351,338484,98994,435336,2142,423604,13874,427134,10344,435637,1841,416628,20850,378403,59075,425531,11947,437407,71,426617,10861,436667,811,422048,15430,425713,11765,380425,57053
"phenolic compound","acetophenone","w/",2352,2342,10,2352,0,2351,1,2347,5,2349,3,2346,6,2340,12,2314,38,2333,19,2346,6,2346,6,2197,155,2350,2,2338,14,2345,7,2351,1,2352,0,2060,292,1893,459,2175,177,2309,43,2008,344,1947,405,1838,514,2346,6,2274,78,2326,26,2346,6,2272,80,2025,327,2295,57,2352,0,2325,27,2351,1,2269,83,2320,32,2060,292
"phenolic compound","anthraquinone","w/o",432866,429746,3120,432344,522,430340,2526,432080,786,429285,3581,430541,2325,430137,2729,431974,892,425444,7422,432220,646,430919,1947,377443,55423,431766,1100,428290,4576,432315,551,431923,943,432746,120,394967,37899,395809,37057,398062,34804,423926,8940,409013,23853,374895,57971,334498,98368,430739,2127,419105,13761,422583,10283,431052,1814,412059,20807,374827,58039,420941,11925,432796,70,422052,10814,432094,772,417502,15364,421268,11598,376926,55940
